"admin_id","1","2","3","4","5","6","7","8","9","10","11","12","admin_name","ctry_id","ctry_name"
1196,0.08792699,0.064909863,0.051038703,0.047080568,0.069041487,0.120044044,0.163162457,0.185279447,0.083878788,0.01527829,0.040825988,0.071533375,"Meghalaya",108,"India"
1197,0.054804124,0.038281834,0.025609026,0.019172958,0.033804589,0.069069213,0.106117588,0.167967739,0.15977297,0.141008976,0.110930268,0.073460714,"Mizoram",108,"India"
1198,0.047840079,0.056373383,0.079374934,0.088524887,0.096806129,0.124374904,0.148860624,0.173206449,0.112322902,0.030065906,0.013259941,0.028989861,"Nagaland",108,"India"
1199,0.028714543,0.011731187,0.002297103,0.000251076,0.002040166,0.005471608,0.03642105,0.147647684,0.220668477,0.321686676,0.185027169,0.03804326,"Orissa",108,"India"
1200,0.31964754,0.163048931,0.003152526,0.000109696,0.00034121,0.000493101,0.001046792,0.005337624,0.018043183,0.062399195,0.177156451,0.24922375,"Pondicherry",108,"India"
1201,0.106602922,0.033638413,0.014103758,0.003614851,0.001714613,0.002298299,0.011030924,0.050949697,0.114014938,0.219018553,0.247091938,0.195921094,"Punjab",108,"India"
1202,0.113521717,0.030744101,0.003418949,0.000833641,0.00026598,0.006868565,0.030876458,0.066174621,0.116428986,0.195614394,0.226845985,0.208406604,"Rajasthan",108,"India"
1203,0.006946087,0.015409675,0.058763654,0.118910272,0.162247935,0.158615844,0.135879265,0.111414943,0.102955062,0.07491295,0.035709374,0.01823494,"Sikkim",108,"India"
1204,0.187106395,0.082032683,0.015702677,0.006017388,0.010232612,0.015418438,0.031337364,0.046419557,0.084518158,0.12737609,0.175290437,0.218548201,"Tamil Nadu",108,"India"
1205,0.016380912,0.013164176,0.007095812,0.003037045,0.014422767,0.039177472,0.083168522,0.191035991,0.213728681,0.265703178,0.140387541,0.012697903,"Tripura",108,"India"
1206,0.168536227,0.063317543,0.001189746,0.0001533,0.000606529,0.002808821,0.013371986,0.047580349,0.084862929,0.168628912,0.224642932,0.224300725,"Uttar Pradesh",108,"India"
1207,0.067291502,0.029674799,0.016265371,0.021485712,0.036903342,0.057052495,0.086416656,0.131313833,0.147824694,0.181273207,0.135108101,0.089390289,"Uttaranchal",108,"India"
1208,0.086336164,0.049611533,0.014538522,0.001688394,0.002341006,0.008394645,0.05016074,0.134249459,0.196869366,0.237541045,0.139651741,0.078617383,"West Bengal",108,"India"
1440,0.114412587,0.14586021,0.192831133,0.162907121,0.11525229,0.065434161,0.031394292,0.01543941,0.020172142,0.028948173,0.037311611,0.07003687,"Central",125,"Kenya"
1441,0.027302039,0.02958255,0.060520131,0.119372981,0.186236341,0.211849245,0.182902914,0.09459583,0.027015559,0.016861376,0.019027297,0.024733737,"Coast",125,"Kenya"
1442,0.074552627,0.070482239,0.100728399,0.137198756,0.161993487,0.156550116,0.107687964,0.041115127,0.012197908,0.028247614,0.044312227,0.064933535,"Eastern",125,"Kenya"
1443,0.034236375,0.082083547,0.176631643,0.228250603,0.239717114,0.157502354,0.059533774,0.011780809,2.27e-05,0.000185533,0.000443273,0.00961229,"Nairobi",125,"Kenya"
1444,0.022249371,0.02133449,0.071978363,0.152971308,0.2149284,0.225377297,0.156957617,0.060216484,0.015339183,0.015498432,0.018175451,0.024973603,"North Eastern",125,"Kenya"
1445,0.09714035,0.107502514,0.138221105,0.124687352,0.094020099,0.072913463,0.079933372,0.075582389,0.051764818,0.045172744,0.046373979,0.066687816,"Nyanza",125,"Kenya"
1446,0.047396888,0.063043413,0.102260042,0.134053207,0.159790808,0.148707203,0.123536759,0.080184679,0.044913861,0.031708528,0.028692404,0.035712209,"Rift Valley",125,"Kenya"
1447,0.069912282,0.094623635,0.121479542,0.132132707,0.114460133,0.083006824,0.075106846,0.080659104,0.06429549,0.055234697,0.052785773,0.056302967,"Western",125,"Kenya"
1462,0,0.000214437,0.033489583,0.122923302,0.227827373,0.248920919,0.20134137,0.10881331,0.043939165,0.011681765,0.000848777,0,"Batken",129,"Kyrgyzstan"
1463,0,0,0.024770718,0.09923293,0.199124494,0.232757494,0.209667934,0.13673196,0.067933206,0.026838338,0.002942926,0,"Chuy",129,"Kyrgyzstan"
1464,0,0,0.022068445,0.094993926,0.199621316,0.23941816,0.218726487,0.137359702,0.062515063,0.024035815,0.001261087,0,"Jalal-Abad",129,"Kyrgyzstan"
1465,0,0,0.004831744,0.045495625,0.144482117,0.222559488,0.251682101,0.19566236,0.096894856,0.036623817,0.001767891,0,"Naryn",129,"Kyrgyzstan"
1466,0,0,0.023561108,0.098010367,0.202408899,0.240626956,0.217728025,0.135507082,0.059899969,0.021433684,0.000823911,0,"Osh",129,"Kyrgyzstan"
1467,0,0,0.015953583,0.07968562,0.184505595,0.232027656,0.226898768,0.154306894,0.07322543,0.030886817,0.002509637,0,"Talas",129,"Kyrgyzstan"
1468,0,0,0.010858372,0.074376193,0.184424925,0.240066069,0.241835271,0.154140393,0.066656444,0.027272059,0.000370275,0,"Ysyk-Kol",129,"Kyrgyzstan"
1575,0.039599356,0.060820766,0.075111709,0.120462318,0.179953292,0.210578059,0.203095229,0.080936077,0,0.000462377,0.007670484,0.021310333,"Balaka",142,"Malawi"
1576,0.204249484,0.155018922,0.102026446,0.054684847,0.059255613,0.057584333,0.048548472,0.017700001,0.00024782,0.032896076,0.107523717,0.160264269,"Blantyre",142,"Malawi"
1577,0.098259974,0.074038861,0.061066107,0.082811014,0.145940983,0.180104471,0.158105122,0.056110987,0.000257093,0.016162587,0.050909548,0.076233254,"Chikwawa",142,"Malawi"
1578,0.261939427,0.1692661,0.084091378,0.023307122,0.021670313,0.010538081,0.003290534,0.000169435,5.47e-05,0.050630154,0.157301795,0.217740914,"Chiradzulu",142,"Malawi"
1579,0.122639369,0.148038485,0.188110269,0.179600451,0.137106253,0.061837678,0.018931773,0.003950097,0.001093582,0.013821293,0.045014898,0.079855852,"Chitipa",142,"Malawi"
1580,0.0979972,0.150772365,0.202405665,0.202162826,0.139883349,0.076117917,0.043698031,0.013619563,0.000804538,0.003969606,0.018165066,0.050403876,"Dedza",142,"Malawi"
1581,0.118324657,0.160960082,0.191300536,0.170314443,0.130134302,0.077761793,0.034625338,0.008967966,0.000160322,0.002426098,0.025862413,0.079162049,"Dowa",142,"Malawi"
1582,0.052059233,0.09536561,0.167409345,0.197481038,0.206404162,0.145368342,0.079004104,0.015214885,0.00025019,0.000907643,0.010106353,0.030429096,"Karonga",142,"Malawi"
1583,0.101997526,0.143311892,0.185435016,0.18417862,0.171217344,0.094717297,0.018851384,7.99e-05,1.64e-05,0.001919049,0.024854519,0.073420986,"Kasungu",142,"Malawi"
1584,0,0,0,0,0,0,0,0,0,0,0,0,"Likoma",142,"Malawi"
1585,0.129909317,0.174820346,0.211952213,0.188550935,0.120500036,0.042470672,0.009355652,0.002068505,0.0001645,0.004301231,0.031531069,0.084375525,"Lilongwe",142,"Malawi"
1586,0.054300659,0.055949602,0.062959666,0.106047382,0.174242169,0.211836841,0.195966403,0.074086286,0.000568974,0.005490717,0.021096621,0.03745468,"Machinga",142,"Malawi"
1587,0.034251999,0.056845088,0.103774281,0.164166039,0.221360828,0.210019117,0.140803955,0.041883333,5.09e-05,0.000491484,0.00700336,0.019349591,"Mangochi",142,"Malawi"
1588,0.16755462,0.196189392,0.193144595,0.129301797,0.082231138,0.046859549,0.011066303,1.05e-06,2.89e-06,0.00316749,0.047805186,0.122675992,"Mchinji",142,"Malawi"
1589,0.171511509,0.1143332,0.085875719,0.080962982,0.106168436,0.09955141,0.044179441,0.002283796,0.00426543,0.04046776,0.104951452,0.145448865,"Mulanje",142,"Malawi"
1590,0.156239475,0.151334576,0.136414923,0.1068781,0.098422154,0.092170547,0.056569071,0.012720755,1.45e-05,0.012722914,0.058881295,0.117631705,"Mwanza",142,"Malawi"
1591,0.090658872,0.149818642,0.226669615,0.239068539,0.159636215,0.047886299,0.011277885,0.002365535,0.000564899,0.006764863,0.022599019,0.042689616,"Mzimba",142,"Malawi"
1592,0.05173151,0.092405506,0.158837313,0.196619533,0.180370338,0.12256382,0.086110328,0.052002187,0.016137593,0.006203424,0.015110491,0.021907956,"Nkhata Bay",142,"Malawi"
1593,0.03579015,0.080463457,0.140297629,0.187488961,0.213132092,0.166105298,0.116478729,0.03783591,3.47e-05,0.000360473,0.005436108,0.016576501,"Nkhotakota",142,"Malawi"
1594,0.221894712,0.147932032,0.079176764,0.028487359,0.045735948,0.056293985,0.052183995,0.019445253,0.000499159,0.042307229,0.127747954,0.178295609,"Nsanje",142,"Malawi"
1595,0.121517476,0.162426468,0.18451895,0.167454847,0.129529506,0.076111204,0.036852009,0.010901098,0.0002189,0.00447236,0.030416002,0.07558118,"Ntcheu",142,"Malawi"
1596,0.133689971,0.168048505,0.183109626,0.147744743,0.115004797,0.077970609,0.035611462,0.008683333,8.3e-05,0.001850866,0.029992476,0.098210631,"Ntchisi",142,"Malawi"
1597,0.158891568,0.108996069,0.089901828,0.09185365,0.125640638,0.117163462,0.050054493,0.001730342,0.001141678,0.031266211,0.093465547,0.129894513,"Phalombe",142,"Malawi"
1598,0.138637502,0.181601149,0.218978217,0.174005444,0.10519385,0.04093864,0.013531508,0.003467643,0.000547851,0.006984997,0.033109961,0.083003238,"Rumphi",142,"Malawi"
1599,0.047958869,0.134623741,0.193605724,0.245176989,0.207145796,0.10848952,0.04201455,0.016939535,0,8.29e-07,0.001001394,0.003043051,"Salima",142,"Malawi"
1600,0.178567403,0.129318096,0.100302424,0.089844332,0.097538383,0.07221574,0.038549358,0.007609708,0.000820913,0.034285867,0.10543944,0.145508337,"Thyolo",142,"Malawi"
1601,0.202159206,0.142246727,0.089861533,0.058648528,0.070364639,0.063492484,0.045013494,0.013090939,0.000276698,0.036517471,0.114814726,0.163513555,"Zomba",142,"Malawi"
1638,0.000260123,0,0,0,0.053338888,0.190624998,0.291255313,0.266283851,0.133117595,0.042101052,0.016598166,0.006420013,"Bamako",145,"Mali"
1639,0,0,0,0,0.000415683,0.057883502,0.218074015,0.321351069,0.27099912,0.118334112,0.012942499,0,"Gao",145,"Mali"
1640,0.003322758,0.001257782,0.000275317,2.11e-07,0.013767214,0.081754913,0.196133693,0.258700645,0.230799125,0.14641374,0.05297207,0.014602532,"Kayes",145,"Mali"
1641,0,0,0,0,0,0,0,0,0,0,0,0,"Kidal",145,"Mali"
1642,0.001748316,0.000417822,1.75e-05,0,0.021232286,0.100985358,0.216486274,0.272092142,0.219551696,0.116808291,0.040052004,0.010608271,"Koulikoro",145,"Mali"
1643,0.011970251,0.003953896,0.000355518,0,7.15e-05,0.043964048,0.176487578,0.29163243,0.266716074,0.145272672,0.042230528,0.017345522,"Mopti",145,"Mali"
1644,0.002916308,0.001310364,0.000329648,0,0.011050431,0.077064564,0.201413707,0.273160814,0.228578982,0.122389525,0.057914762,0.023870897,"Segou",145,"Mali"
1645,6.05e-05,1.33e-05,1.3e-05,0.009134235,0.066507513,0.145603821,0.198500953,0.220551357,0.168488214,0.118925879,0.064206959,0.007994306,"Sikasso",145,"Mali"
1646,0,0,0,0,0,0.049552733,0.201999945,0.321323306,0.275875487,0.131048305,0.019402807,0.000797417,"Tombouctou",145,"Mali"
1780,0,0,0,0,0.006859561,0.073655524,0.231808548,0.32102114,0.262545303,0.104109924,0,0,"Arkhangai",156,"Mongolia"
1781,0,0,0,0,0.026307571,0.127828719,0.262114019,0.299722291,0.213497419,0.070529982,0,0,"Bayankhongor",156,"Mongolia"
1782,0,0,0,0.005665041,0.074902116,0.216249881,0.318655023,0.294995411,0.089532528,0,0,0,"Bayan-Olgii",156,"Mongolia"
1783,0,0,0,0.000405889,0.022019503,0.112078376,0.25331272,0.306530961,0.225991251,0.079661299,0,0,"Bulgan",156,"Mongolia"
1784,0,0,0,0.000195956,0.039545947,0.164374601,0.281467748,0.283947828,0.180429486,0.049837686,0.000200748,0,"Darkhan-uul",156,"Mongolia"
1785,0,0,0,3.04e-07,0.043088198,0.17508726,0.28781687,0.277883345,0.167855845,0.045933678,0.002334499,0,"Dornod",156,"Mongolia"
1786,0,0,0,0,0,0,0,0,0,0,0,0,"Dornogovi",156,"Mongolia"
1787,0,0,0,0,0,0,0,0,0,0,0,0,"Dundgovi",156,"Mongolia"
1788,0,0,0,0.000748949,0.027387299,0.129642841,0.256642012,0.29382072,0.216598972,0.07461631,0.000542896,0,"Govi-Altai",156,"Mongolia"
1789,0,0,0,0,0,0,0,0,0,0,0,0,"Govisumber",156,"Mongolia"
1790,0,0,0,0,0.016155436,0.101053333,0.24666352,0.308959536,0.238390348,0.088775984,1.84e-06,0,"Khentii",156,"Mongolia"
1791,0,0,0,0.00742493,0.066175909,0.196708375,0.293612671,0.264167017,0.137334713,0.033029976,0.001546408,0,"Khovd",156,"Mongolia"
1792,0,0,0,0.000404963,0.014600446,0.092313047,0.241902094,0.313747534,0.244781032,0.092250885,0,0,"Khuvsgul",156,"Mongolia"
1793,0,0,0,0,0.005079038,0.069575808,0.229378143,0.321830143,0.266818157,0.107318712,0,0,"Orkhon",156,"Mongolia"
1794,0,0,0,0.000528244,0.038479127,0.155772691,0.277543951,0.289224833,0.18529175,0.052899385,0.000260019,0,"Selenge",156,"Mongolia"
1795,0,0,0,0,0.04205574,0.172903744,0.28496424,0.280350239,0.175202168,0.044487694,3.62e-05,0,"Sukhbaatar",156,"Mongolia"
1796,0,0,0,0.000290839,0.021848198,0.115649912,0.254001033,0.302282236,0.225220409,0.080597357,0.000110017,0,"Tuv",156,"Mongolia"
1797,0,0,0,0,0.007121161,0.075729757,0.232703109,0.319009857,0.261465866,0.103970251,0,0,"Ulaanbaatar",156,"Mongolia"
1798,0,0,0,0,0,0,0,0,0,0,0,0,"Umnugovi",156,"Mongolia"
1799,0,0,0,0.014900477,0.105176512,0.236759268,0.309152492,0.242761436,0.088942203,0.002208085,9.95e-05,0,"Uvs",156,"Mongolia"
1800,0,0,0,0,0.007382019,0.075470605,0.232755135,0.319986691,0.261120366,0.103285184,0,0,"Uvurkhangai",156,"Mongolia"
1801,0,0,0,0.00020487,0.047239646,0.171934924,0.292338221,0.29213773,0.161764223,0.034380387,0,0,"Zavkhan",156,"Mongolia"
1955,0.089223061,0.095525605,0.089769114,0.094942973,0.147938366,0.160842057,0.139729044,0.058290858,0.012507777,0.019708443,0.032359346,0.059163356,"Abia",170,"Nigeria"
1956,0.000324325,0,0.008070369,0.054829231,0.128909653,0.177333984,0.196825352,0.146892157,0.111403735,0.10771201,0.055764969,0.011934214,"Abuja Federal Capital Territory",170,"Nigeria"
1957,0.010973834,0.003986304,0.00175376,0.009008884,0.031893444,0.075333647,0.154124828,0.216645894,0.210931807,0.172508099,0.087932851,0.024906647,"Adamawa",170,"Nigeria"
1958,0.244175325,0.213714973,0.123882313,0.046499444,0.038315165,0.018417345,0.005977461,0.005920362,0.008049281,0.026103881,0.090272629,0.178671823,"Akwa Ibom",170,"Nigeria"
1959,0.000110313,0.003921377,0.032920877,0.102021854,0.19747679,0.241016834,0.207929393,0.093727396,0.040548448,0.053457877,0.026342656,0.000526185,"Anambra",170,"Nigeria"
1960,0.001474293,0.000373955,7.62e-05,0.003531774,0.026416922,0.083231274,0.176798663,0.240980496,0.230805831,0.161296476,0.062791908,0.012222214,"Bauchi",170,"Nigeria"
1961,0.14589299,0.13728144,0.118334419,0.105729954,0.119648144,0.086768594,0.04922584,0.019308885,0.014647915,0.029042778,0.063901269,0.110217772,"Bayelsa",170,"Nigeria"
1962,0.000431273,0.000249917,0.018128138,0.089300467,0.187283074,0.248505901,0.244225069,0.117929588,0.04713889,0.033695017,0.010427853,0.002684813,"Benue",170,"Nigeria"
1963,0.003052397,0.000788055,3.96e-08,6.73e-07,0.002925279,0.046588227,0.158671629,0.263730898,0.275290168,0.175828524,0.056902115,0.016221994,"Borno",170,"Nigeria"
1964,0.087614164,0.093737116,0.094722505,0.104197494,0.150219474,0.148740402,0.113929128,0.053776459,0.021909602,0.02908317,0.040312125,0.06175836,"Cross River",170,"Nigeria"
1965,0.0457826,0.052733117,0.071372273,0.112139869,0.188228937,0.213613385,0.168067704,0.063430931,0.016594747,0.020616157,0.01923209,0.028188188,"Delta",170,"Nigeria"
1966,0.000236133,0.002827621,0.030445697,0.101202362,0.197280564,0.243743486,0.210583728,0.093318722,0.038188915,0.053194299,0.027608659,0.001369814,"Ebonyi",170,"Nigeria"
1967,5.32e-05,0.005582171,0.04038675,0.118681209,0.222243285,0.264309146,0.22085778,0.083805548,0.016294645,0.018866925,0.008735945,0.000183362,"Edo",170,"Nigeria"
1968,1.42e-05,0.007020447,0.049780029,0.132411895,0.232501729,0.26381028,0.209384608,0.078678418,0.011417778,0.01077907,0.004152731,4.88e-05,"Ekiti",170,"Nigeria"
1969,9.35e-05,0.001674978,0.027651209,0.099114059,0.194201947,0.244536105,0.218001027,0.100734809,0.04628225,0.048018771,0.019163846,0.000527542,"Enugu",170,"Nigeria"
1970,0.001446066,0.000277323,0,0,0.009227799,0.051278797,0.143455492,0.225537753,0.247903734,0.200263012,0.096337412,0.024272611,"Gombe",170,"Nigeria"
1971,0.021652931,0.030450272,0.050786272,0.103467208,0.1976148,0.238537391,0.216829157,0.086404348,0.012688079,0.015565334,0.012387872,0.013616335,"Imo",170,"Nigeria"
1972,0.00142919,0.000308872,0,0,0.00769289,0.070026171,0.204068995,0.295059373,0.256812753,0.128019692,0.027160479,0.009421586,"Jigawa",170,"Nigeria"
1973,5.8e-06,0,0.002409391,0.021846598,0.081997877,0.151229056,0.199373608,0.201916607,0.161097811,0.120758367,0.052451796,0.006913092,"Kaduna",170,"Nigeria"
1974,0.000117392,0,0,0.00061606,0.042418602,0.159814693,0.27173335,0.272638026,0.163173357,0.068452192,0.01750582,0.003530509,"Kano",170,"Nigeria"
1975,0.000837527,0.000107405,9.53e-07,5.24e-06,0.027196343,0.119552086,0.239484923,0.280623595,0.201364405,0.095832795,0.027776496,0.007218236,"Katsina",170,"Nigeria"
1976,0.000419373,0,0,0.002998486,0.060639688,0.193042464,0.294786863,0.266783276,0.129763948,0.0364697,0.011187597,0.003908606,"Kebbi",170,"Nigeria"
1977,0.000396661,0.000155173,0.026617326,0.107108493,0.205016432,0.258129024,0.231329235,0.10257207,0.038918783,0.023911419,0.004266281,0.001579104,"Kogi",170,"Nigeria"
1978,4.19e-05,7.61e-05,0.025833133,0.105125919,0.202648578,0.259539181,0.234871708,0.108826373,0.034802223,0.021698265,0.006329657,0.000206985,"Kwara",170,"Nigeria"
1979,0.000171272,0.004852411,0.079315378,0.182261795,0.282048108,0.281242223,0.121924809,0.009141124,0.012700031,0.017139947,0.00869415,0.000508752,"Lagos",170,"Nigeria"
1980,0.000679578,0,0.010626778,0.067897052,0.151034337,0.201016132,0.213956881,0.140474074,0.088521948,0.073894817,0.038123656,0.013774747,"Nasarawa",170,"Nigeria"
1981,9.94e-05,0,0.001311861,0.029596667,0.112032375,0.189699695,0.238781444,0.205755502,0.119165931,0.068288036,0.02730629,0.007962765,"Niger",170,"Nigeria"
1982,0.000112996,0.008178815,0.084961811,0.183771018,0.280618966,0.274582793,0.121992376,0.012570385,0.01411243,0.013186145,0.005525379,0.000386886,"Ogun",170,"Nigeria"
1983,5.37e-06,0.007761867,0.054785347,0.13908211,0.237887827,0.262863431,0.198603246,0.072732066,0.011532884,0.010490249,0.004237095,1.85e-05,"Ondo",170,"Nigeria"
1984,0,0.009219369,0.060428981,0.143825942,0.246034184,0.269703742,0.193421378,0.05956556,0.007771273,0.007138282,0.00289129,0,"Osun",170,"Nigeria"
1985,0,0.001797478,0.060362804,0.161639251,0.263661417,0.288197839,0.169894451,0.038545845,0.009408417,0.005484451,0.001008046,0,"Oyo",170,"Nigeria"
1986,0.012776021,0.004893482,0.007292356,0.049607076,0.12659218,0.181763893,0.208194107,0.158957163,0.10332684,0.079160693,0.04423518,0.023201009,"Plateau",170,"Nigeria"
1987,0.150553626,0.140825749,0.115559854,0.097332861,0.113192069,0.088557157,0.054576224,0.022403035,0.013356657,0.027011677,0.063833331,0.11279776,"Rivers",170,"Nigeria"
1988,0.001186411,0.000131536,0,0,0.027726439,0.125007726,0.251428603,0.293671578,0.201803539,0.07797012,0.014474261,0.006599787,"Sokoto",170,"Nigeria"
1989,0.003314041,0.006322628,0.029619905,0.078708737,0.13554988,0.159468983,0.16207582,0.13964584,0.116656768,0.100160837,0.053380596,0.015095965,"Taraba",170,"Nigeria"
1990,0.003640166,0.000953731,0,0,0.002246014,0.050984169,0.175434467,0.282065807,0.277224083,0.155553592,0.039082905,0.012815064,"Yobe",170,"Nigeria"
1991,0.000564599,9.03e-05,0,0.000126255,0.047228818,0.173105584,0.285897779,0.279299039,0.150987133,0.047027397,0.011931628,0.003741498,"Zamfara",170,"Nigeria"
2099,0.069813553,0.136611255,0.218815979,0.231064768,0.189929466,0.077770224,0.021011845,0.003875524,0.000487428,0.004723729,0.015516311,0.030379919,"Alto Paraguay",182,"Paraguay"
2100,0.185686246,0.029053293,0.004331516,7.33e-07,0.002653807,0.00978364,0.014486976,0.012336833,0.049868606,0.169035234,0.249641425,0.273121692,"Alto Parana",182,"Paraguay"
2101,0.205970116,0.080932425,0.027182308,0.000566868,0.00344411,0.012489837,0.018462301,0.01868575,0.041202675,0.127002286,0.214331573,0.249729751,"Amambay",182,"Paraguay"
2102,0,0,0,0,0,0,0,0,0,0,0,0,"Asuncion",182,"Paraguay"
2103,0.093480402,0.166094656,0.242513482,0.217934664,0.15647757,0.065421694,0.026170617,0.003662963,0,2.64e-06,0.002115756,0.02612556,"Boqueron",182,"Paraguay"
2104,0.192341659,0.065570039,0.024025263,8.74e-05,0.001997624,0.007538884,0.01338729,0.016367837,0.055716616,0.155262604,0.214899003,0.252805817,"Caaguazu",182,"Paraguay"
2105,0.202751831,0.080274505,0.01742271,1.4e-05,0.000218636,0.00206049,0.005305056,0.009951198,0.05397718,0.153138799,0.214924,0.259961583,"Caazapa",182,"Paraguay"
2106,0.212620899,0.092827638,0.030475706,0.001545226,0.010514855,0.024997039,0.031573813,0.023360049,0.032026075,0.106144048,0.193733129,0.240181525,"Canindeyu",182,"Paraguay"
2107,0.131826087,0.033187494,0.020987447,0.004504454,0.000885907,0.001173722,0.002642515,0.047677676,0.112431924,0.168682254,0.239844738,0.236155781,"Central",182,"Paraguay"
2108,0.22102783,0.13103597,0.071867199,0.010077387,0.00506737,0.003291701,0.004528584,0.010923769,0.040248955,0.107438921,0.173931483,0.220560832,"Concepcion",182,"Paraguay"
2109,0.188763247,0.080835914,0.038972867,0.005040615,0.003140788,0.011453024,0.020837051,0.027781798,0.057421713,0.137081246,0.198647378,0.230024359,"Cordillera",182,"Paraguay"
2110,0.18916827,0.081162687,0.024923049,2.76e-05,0.000539817,0.002485747,0.006459378,0.014509065,0.064678135,0.161688562,0.203240785,0.251116942,"Guaira",182,"Paraguay"
2111,0.188720991,0.041614637,0.005172171,1.72e-07,0.003758515,0.013924723,0.021047326,0.018714002,0.050004458,0.157116115,0.234608873,0.265318016,"Itapua",182,"Paraguay"
2112,0.185992345,0.106556135,0.047037976,9.77e-06,0.001402981,0.006909917,0.014077273,0.021975939,0.064359605,0.144640752,0.180760894,0.226276414,"Misiones",182,"Paraguay"
2113,0.190529128,0.095887663,0.053701329,0.012406863,0.000223285,0.001122203,0.005254334,0.015098212,0.063895435,0.148856822,0.183160685,0.229864043,"Neembucu",182,"Paraguay"
2114,0.189874874,0.101607612,0.044756842,0.001332986,0.000563034,0.002224428,0.009555978,0.023393642,0.065658142,0.146906322,0.185349429,0.22877671,"Paraguari",182,"Paraguay"
2115,0.154125506,0.146908545,0.143738879,0.103666222,0.071987852,0.031718907,0.022973046,0.016177674,0.024658914,0.056942557,0.095424773,0.131677126,"Presidente Hayes",182,"Paraguay"
2116,0.218289251,0.113514693,0.063326772,0.006834341,0.003263064,0.009512898,0.014292805,0.014420753,0.037119866,0.110751266,0.181973449,0.226700843,"San Pedro",182,"Paraguay"
2117,0.060029062,0.077184823,0.106305264,0.134591215,0.154306269,0.142551733,0.125395831,0.059405325,0.021335058,0.03238934,0.040546403,0.045959678,"Amazonas",183,"Peru"
2118,0.222802342,0.159241734,0.095483142,0.034325444,0.014738567,0.006252805,0.007193428,0.01156689,0.028334742,0.068937999,0.136048863,0.215074047,"Ancash",183,"Peru"
2119,0.249584285,0.141788326,0.067649057,0.028799039,0.007675509,0.002437477,0.001207972,0.00199957,0.014081937,0.07560109,0.162790471,0.246385267,"Apurimac",183,"Peru"
2120,0.265818815,0.187763007,0.113557419,0.048395498,0.016141044,0.004783165,0,0,1.8e-05,0.037798168,0.116298344,0.209426588,"Arequipa",183,"Peru"
2121,0.245129692,0.200196327,0.136535443,0.066179579,0.027084,0.012136711,0.003460263,0.000238977,0.000445442,0.023939211,0.092960469,0.191693884,"Ayacucho",183,"Peru"
2122,0.116220462,0.122614307,0.138812759,0.131420968,0.122618208,0.107003459,0.094646996,0.038061751,0.001801848,0.015154237,0.038164945,0.07348006,"Cajamarca",183,"Peru"
2123,0,0,0,0,0,0,0,0,0,0,0,0,"Callao",183,"Peru"
2124,0.083519999,0.061986466,0.075274858,0.0755021,0.064338053,0.056646722,0.06420957,0.072840079,0.09081951,0.119449617,0.123600527,0.111812498,"Cusco",183,"Peru"
2125,0.039722765,0.029737227,0.034255358,0.032490482,0.0404348,0.064667796,0.116962922,0.164665756,0.171666839,0.147962893,0.094998575,0.062434589,"Huánuco",183,"Peru"
2126,0.267067628,0.210321536,0.121368395,0.040535702,0.011521671,0.002682648,1.42e-05,3.18e-05,0.001239262,0.027905925,0.105749999,0.211561286,"Huancavelica",183,"Peru"
2127,0,0,0,0,0,0,0,0,0,0,0,0,"Ica",183,"Peru"
2128,0.133997762,0.105912149,0.110358516,0.120381494,0.117524078,0.084973703,0.040621792,0.010155808,0.015057351,0.04688694,0.088599396,0.125531012,"Junin",183,"Peru"
2129,0.192990354,0.17243932,0.125050221,0.051064287,0.033631678,0.018333265,0.01657065,0.025268967,0.036008935,0.060182271,0.101905805,0.166554248,"La Libertad",183,"Peru"
2130,0.158313896,0.180188351,0.227608605,0.183635356,0.106890359,0.027774769,0.008748257,0,0,0.007102432,0.024397017,0.075340959,"Lambayeque",183,"Peru"
2131,0.231834229,0.153583957,0.102196498,0.058116,0.026391167,0.008274287,0.000468274,2.43e-06,0.010706383,0.059110888,0.132988911,0.216326977,"Lima",183,"Peru"
2132,0.024575639,0.008665788,0.00737882,0.007843946,0.018301366,0.040031647,0.088383414,0.157419247,0.19315861,0.222445738,0.159009655,0.07278613,"Loreto",183,"Peru"
2133,0.020240395,0.008363485,0.005528262,0.002878852,0.011753909,0.031001617,0.08842254,0.171610127,0.209343646,0.23825449,0.151800681,0.060801995,"Madre De Dios",183,"Peru"
2134,0,0,0,0,0,0,0,0,0,0,0,0,"Moquegua",183,"Peru"
2135,0.087436464,0.066048914,0.083918942,0.098153089,0.108649178,0.103433784,0.08010421,0.055418532,0.050730884,0.072295986,0.091178568,0.102631449,"Pasco",183,"Peru"
2136,0.09199781,0.16602017,0.239918094,0.22351699,0.157256806,0.077999326,0.020561266,0.000688725,6.56e-05,0.000294361,0.001106071,0.020574813,"Piura",183,"Peru"
2137,0.033080365,0.01298982,0.005299835,0.021284866,0.068932747,0.113910183,0.153711782,0.146646782,0.13372111,0.14533073,0.10456663,0.060525149,"Puno",183,"Peru"
2138,0.056431954,0.050787879,0.057723486,0.051086844,0.055188622,0.083970054,0.095172653,0.106662355,0.134232831,0.140436933,0.099136723,0.069169665,"San Martin",183,"Peru"
2139,0,0,0,0,0,0,0,0,0,0,0,0,"Tacna",183,"Peru"
2140,0.065848819,0.141187858,0.212768067,0.244528337,0.203785225,0.103812174,0.023172478,3.45e-05,0,0,0,0.004862557,"Tumbes",183,"Peru"
